,Symbol,Open,High,Low,Close,Volume,Daily Return
2021-10-29,V,209.2100,213.6650,208.5400,211.77,14329821,0.9197483797178885
2021-11-01,V,213.4900,215.2500,211.4500,212.46,13180001,0.3258251877036322
2021-11-02,V,213.1600,213.3500,207.8200,209.14,14617892,-1.5626470865104158
2021-11-03,V,209.6900,210.1500,206.7300,208.1,11486714,-0.4972745529310485
2021-11-04,V,209.1600,212.3593,207.8700,208.78,11368187,0.3267659778952492
2021-11-05,V,211.9500,217.6250,211.3600,216.67,14273638,3.7790976147140443
2021-11-08,V,218.3700,221.6100,218.1500,220.49,13500101,1.7630497992338734
2021-11-09,V,219.6900,220.4100,212.9150,213.39,11487033,-3.220100684838323
2021-11-10,V,213.5500,216.9500,213.3300,215.56,10063587,1.0169173813205923
2021-11-11,V,216.4700,216.7800,210.1600,210.42,13546919,-2.384486917795514
2021-11-12,V,211.5000,213.5800,211.4340,212.09,7624688,0.7936507936507908
2021-11-15,V,213.6200,216.4000,211.8100,212.3,9596933,0.09901456928662622
2021-11-16,V,212.1600,215.6500,211.6600,215.18,8719577,1.3565708902496532
2021-11-17,V,205.9500,207.3100,199.4600,205.06,38379567,-4.703039315921553
2021-11-18,V,206.5000,207.8700,201.2700,203.33,18292164,-0.8436555154588854
2021-11-19,V,202.0400,203.5000,199.8500,200.86,18038726,-1.2147740126887352
2021-11-22,V,200.0000,201.7000,194.6000,195.58,21191921,-2.6286966046002225
2021-11-23,V,196.9700,198.9200,194.3800,198.49,14749103,1.4878821965436106
2021-11-24,V,198.1700,203.9500,197.6400,203.25,12026815,2.3981056980200366
2021-11-26,V,193.3200,199.1900,192.5500,197.65,10987553,-2.7552275522755187
2021-11-29,V,201.0000,201.2500,195.3600,196.29,14633524,-0.68808499873515
2021-11-30,V,195.2700,197.6600,192.5600,193.77,16022982,-1.2838147638697728
2021-12-01,V,196.0300,196.8100,190.1000,190.16,13213371,-1.8630334933168236
2021-12-02,V,192.0000,199.4350,191.8500,198.29,13976279,4.275347076146407
2021-12-03,V,198.2700,198.4700,194.0400,196.32,10660536,-0.9934943769226878
2021-12-06,V,198.7700,204.2200,197.7400,202.68,10722095,3.2396088019559954
2021-12-07,V,206.0000,207.9400,205.8900,207.37,11897237,2.313992500493378
2021-12-08,V,207.6600,209.4800,205.7100,208.99,11749206,0.781212325794467
2021-12-09,V,208.5200,212.2000,207.1700,211.39,10176774,1.148380305277752
2021-12-10,V,211.9000,214.2500,210.8600,213.4,8882718,0.9508491413974252
2021-12-13,V,212.4500,213.3200,209.9800,211.02,8844298,-1.1152764761012124
2021-12-14,V,210.7300,213.3700,208.4500,209.98,9832274,-0.4928442801630295
2021-12-15,V,209.4000,212.4900,207.8600,212.31,10892534,1.109629488522712
2021-12-16,V,215.2900,216.2700,211.6100,214.37,8548404,0.9702793085582417
2021-12-17,V,212.8000,213.2100,207.7900,211.88,11663037,-1.1615431263703013
2021-12-20,V,209.0900,209.7700,206.8600,208.74,9434415,-1.4819709269397685
2021-12-21,V,210.6100,216.1600,210.3630,215.38,6993699,3.1809907061415954
2021-12-22,V,213.8500,218.9400,213.8500,217.96,6003398,1.1978828117745532
2021-12-23,V,218.4400,218.5174,216.6200,216.62,4798217,-0.6147917048999862
2021-12-27,V,217.6800,218.1200,214.8800,217.63,4819103,0.46625427015047904
2021-12-28,V,216.0100,219.7300,215.5800,218.05,4283621,0.19298809906722614
2021-12-29,V,217.7600,218.9400,217.3300,218.17,3223215,0.0550332492547545
2021-12-30,V,217.9700,219.1500,217.1500,217.87,3812844,-0.13750744832010664
2021-12-31,V,216.8100,217.9800,215.4900,216.71,4645282,-0.532427594437046
2022-01-03,V,217.5200,222.0600,217.0101,221.43,7696504,2.178025933274874
2022-01-04,V,222.0000,226.7900,221.8100,222.46,10629274,0.4651582893013595
2022-01-05,V,222.6400,225.2700,219.9200,220.0,9594587,-1.1058167760496285
2022-01-06,V,217.8000,221.9100,217.5500,219.75,7877498,-0.1136363636363602
2022-01-07,V,217.3100,220.2000,215.6400,216.96,10702084,-1.2696245733788358
2022-01-10,V,213.9750,214.2000,206.5000,211.97,11978564,-2.2999631268436627
2022-01-11,V,211.4200,214.9450,208.7400,214.38,8797140,1.1369533424541167
2022-01-12,V,214.4800,217.5800,213.8101,215.71,6923316,0.6203936934415566
2022-01-13,V,216.8500,220.4800,214.6550,215.0,8867716,-0.3291456121644831
2022-01-14,V,214.1700,218.2450,213.7100,214.67,8838059,-0.15348837209302468
2022-01-18,V,215.8800,216.9050,214.3300,215.71,9066661,0.4844645269483472
2022-01-19,V,213.0000,218.2300,212.1050,214.68,9105809,-0.4774929303231201
2022-01-20,V,214.7200,219.6030,213.9400,214.35,8532719,-0.15371716042482664
2022-01-21,V,215.4600,215.5998,205.8200,205.93,16200186,-3.9281548868672633
2022-01-24,V,202.1800,202.7200,195.6500,201.85,16071162,-1.981255766522616
2022-01-25,V,199.6200,205.3800,196.9900,202.0,12125533,0.07431260837256204
2022-01-26,V,204.2800,210.8600,203.6700,205.87,10817631,1.9158415841584286
2022-01-27,V,209.5000,210.9600,205.8500,206.15,12009810,0.13600816048962017
2022-01-28,V,220.6400,228.1200,216.1000,228.0,26425262,10.599078341013811
2022-01-31,V,225.5500,226.3800,222.0500,226.17,12380639,-0.802631578947377
2022-02-01,V,226.9000,234.6101,226.4200,232.36,12247202,2.7368793385506685
2022-02-02,V,231.3000,235.8500,230.0100,235.42,10590512,1.3169220175589524
2022-02-03,V,233.0400,233.4900,230.5500,231.54,9968000,-1.6481182567326447
2022-02-04,V,228.5000,230.2200,224.9500,228.39,10848120,-1.3604560767038087
2022-02-07,V,228.0000,229.9200,226.0100,227.16,5984549,-0.5385524760278426
2022-02-08,V,226.2600,228.5000,224.7500,227.94,7542245,0.34337031167459564
2022-02-09,V,230.1300,233.1500,230.1200,230.87,7772795,1.2854259892954412
2022-02-10,V,228.0300,229.9500,224.8700,225.59,6794620,-2.287001342746997
2022-02-11,V,227.2500,229.1000,223.5400,224.69,7535206,-0.39895385433751374
2022-02-14,V,223.2900,227.2601,222.8100,225.34,8280829,0.2892874627264286
2022-02-15,V,227.2700,229.2900,224.9100,227.82,9461976,1.1005591550545812
2022-02-16,V,227.5000,229.8800,225.5950,228.82,9561287,0.43894302519533746
2022-02-17,V,228.4000,228.8100,224.1700,224.61,8131174,-1.8398741368761407
2022-02-18,V,224.6000,225.7400,221.8400,222.69,8121159,-0.85481501268867
2022-02-22,V,221.0200,224.3400,219.9200,221.32,9822768,-0.6152049934887049
2022-02-23,V,222.8400,224.2800,215.4200,215.95,8669920,-2.426350984999104
2022-02-24,V,203.3700,217.8626,201.4500,217.3,13463411,0.6251447094234974
2022-02-25,V,217.2900,220.6800,214.2500,219.27,8463568,0.9065807639208501
2022-02-28,V,216.0000,218.6500,213.2400,216.12,8409382,-1.436585032152149
2022-03-01,V,214.4800,215.1500,207.2800,208.97,9317829,-3.308347214510454
2022-03-02,V,206.9000,210.5400,206.1900,208.48,8865706,-0.23448341867253752
2022-03-03,V,210.5500,211.5000,206.5600,207.23,8610028,-0.5995778971603971
2022-03-04,V,205.0000,206.3700,196.8600,200.29,10914620,-3.348935964869948
2022-03-07,V,199.8400,200.1800,190.0450,190.7,13412350,-4.788057316890515
2022-03-08,V,190.0100,196.4200,186.6700,191.71,11070893,0.5296276874672268
2022-03-09,V,196.5000,200.5000,195.2400,199.76,8457627,4.19905064941839
2022-03-10,V,196.9000,199.9400,196.3000,197.97,7061604,-0.8960752903484193
2022-03-11,V,200.7500,200.8400,196.4600,196.71,5432099,-0.6364600697075229
2022-03-14,V,198.4200,204.4300,198.1600,200.33,7994657,1.840272482334404
2022-03-15,V,202.0900,206.4100,201.4000,206.14,8277668,2.9002146458343647
2022-03-16,V,210.0000,213.6650,207.0000,211.87,9232292,2.779664305811602
2022-03-17,V,209.9300,213.5400,208.7200,213.45,6668467,0.7457403124557338
2022-03-18,V,211.7000,219.2600,210.2900,219.11,14439387,2.65167486530804
2022-03-21,V,216.3400,218.0550,214.5500,217.04,6050182,-0.9447309570535412
2022-03-22,V,217.8400,219.5700,217.1750,218.47,6246302,0.6588647253962465
2022-03-23,V,215.3000,217.2850,214.2000,214.68,6007963,-1.7347919622831443
2022-03-24,V,214.9900,217.6600,214.0000,217.31,5486991,1.2250791876280864
2022-03-25,V,218.4200,218.9300,215.6875,218.43,4992844,0.5153927568910754
2022-03-28,V,218.5000,220.9800,217.5100,220.77,4316817,1.071281417387726
2022-03-29,V,224.8400,228.8100,223.7800,228.12,8032486,3.329256692485383
2022-03-30,V,225.8400,226.1600,222.7300,223.95,7084039,-1.8279852709100597
2022-03-31,V,223.9100,225.9200,220.4400,221.77,10759520,-0.9734315695467677
2022-04-01,V,223.0800,226.6300,222.2300,226.36,6559565,2.0697118636425094
2022-04-04,V,225.7600,229.2400,224.9600,227.74,8521645,0.6096483477646242
2022-04-05,V,226.8300,228.9900,225.3100,226.09,4532397,-0.7245104066040287
2022-04-06,V,222.7800,222.8700,218.6200,219.01,7430023,-3.13149630678049
2022-04-07,V,218.3100,218.6800,213.6800,216.15,6995062,-1.3058764439979886
2022-04-08,V,214.8100,219.4050,213.0800,216.98,5438734,0.3839925977330516
2022-04-11,V,215.2500,217.3000,213.4100,214.75,6942735,-1.0277444925799517
2022-04-12,V,216.5000,216.9900,210.7000,211.4,7446590,-1.5599534342258359
2022-04-13,V,210.4300,213.8500,207.1710,213.27,8052883,0.884578997161789
2022-04-14,V,214.2700,215.9500,212.5300,212.79,8191575,-0.22506681671121687
2022-04-18,V,211.6700,215.8319,211.5200,213.17,4744430,0.17857982048028465
2022-04-19,V,213.1000,216.5100,212.4400,215.7,5028806,1.1868461791058715
2022-04-20,V,218.6600,220.8187,217.3900,217.79,7122134,0.9689383402874396
2022-04-21,V,219.5100,223.9200,215.3500,216.45,8850268,-0.615271591900457
2022-04-22,V,216.2400,216.5600,207.9500,208.17,6201091,-3.8253638253638256
2022-04-25,V,206.3500,210.5312,205.3300,209.95,6839415,0.8550703751741384
2022-04-26,V,206.9800,208.5600,201.1000,201.1,7855387,-4.215289354608243
2022-04-27,V,217.3700,221.8000,213.0500,214.11,15955804,6.469418199900567
2022-04-28,V,220.4000,224.9300,219.2700,220.66,10801088,3.059175190322727
2022-04-29,V,218.6200,221.2008,212.3500,213.13,7964954,-3.41248980331732
2022-05-02,V,211.7700,212.1400,206.9600,211.53,8803722,-0.7507155257354681
2022-05-03,V,213.6100,213.6100,206.2700,208.56,6616908,-1.404056162246492
2022-05-04,V,209.3500,214.8000,205.3300,214.52,7159108,2.857690832374371
2022-05-05,V,212.2700,214.5800,203.0700,205.24,7749564,-4.3259369755733745
2022-05-06,V,203.7500,205.7200,200.2200,202.82,8825334,-1.1791073864743762
2022-05-09,V,200.0500,200.7500,192.0800,193.0,10314141,-4.841731584656339
2022-05-10,V,196.7100,197.7500,190.9700,193.58,11016488,0.3005181347150332
2022-05-11,V,193.4900,198.3200,191.4000,196.72,9427340,1.6220683954953907
2022-05-12,V,194.5300,196.0600,189.9500,193.97,9308563,-1.397925986173243
2022-05-13,V,197.0000,200.5400,196.5000,199.23,6684482,2.7117595504459358
2022-05-16,V,197.3200,199.9400,195.8800,197.81,5161272,-0.7127440646488958
2022-05-17,V,202.8500,204.8000,200.1500,204.0,7265568,3.129265456751429
2022-05-18,V,202.8200,205.4600,199.1300,199.99,8748239,-1.9656862745098036
2022-05-19,V,196.3500,200.4200,193.3100,197.37,9012392,-1.3100655032751707
2022-05-20,V,199.6700,201.6600,194.0200,199.03,6966630,0.8410599381871497
2022-05-23,V,200.8800,207.9600,200.7700,207.56,12187430,4.285786062402663
2022-05-24,V,203.9100,204.6729,199.0300,202.63,7458655,-2.3752168047793454
2022-05-25,V,200.5900,204.9500,200.4700,203.84,5457179,0.5971475102403367
2022-05-26,V,205.1100,209.7400,204.6700,208.55,9212253,2.310635792778659
2022-05-27,V,210.0000,213.2300,209.6400,212.88,4897174,2.0762407096619473
2022-05-31,V,210.3800,214.3500,209.1100,212.17,9586408,-0.333521232619316
2022-06-01,V,212.0500,214.1100,208.8200,209.93,5246111,-1.0557571758495476
2022-06-02,V,211.8900,215.2500,211.0800,215.05,5337228,2.4389082074977475
2022-06-03,V,212.9500,214.2100,211.2700,212.65,4352528,-1.116019530341783
2022-06-06,V,215.4500,217.5800,212.0900,212.94,3965080,0.1363743240065718
2022-06-07,V,211.1200,214.9700,210.7200,214.5,4493312,0.73260073260073
2022-06-08,V,213.7600,215.5700,212.8300,213.5,3646279,-0.4662004662004615
2022-06-09,V,212.5900,213.7100,206.0200,206.11,5140550,-3.46135831381732
2022-06-10,V,201.6500,203.4200,199.1800,199.51,5163771,-3.20217359662317
2022-06-13,V,192.9900,195.8900,191.0800,192.26,7119242,-3.63390306250313
2022-06-14,V,192.7200,194.3400,191.7500,193.52,6441168,0.6553625299074328
2022-06-15,V,195.9800,198.8300,192.2300,196.16,6490000,1.3642000826787903
2022-06-16,V,191.4100,191.8700,187.5300,189.05,9887176,-3.6245921696574146
2022-06-17,V,186.9300,191.3053,185.9100,190.01,15089338,0.5078021687384249
2022-06-21,V,195.7100,196.7300,193.7300,194.39,6241638,2.3051418346402786
2022-06-22,V,191.2500,196.3900,191.0300,193.82,5139086,-0.2932249601316883
2022-06-23,V,196.1400,197.4600,193.4500,196.64,4752787,1.4549582086472057
2022-06-24,V,197.7300,205.6400,197.5100,205.51,7754785,4.510781122864116
2022-06-27,V,205.7500,207.0900,202.6149,203.56,6121223,-0.9488589363047972
2022-06-28,V,204.0000,206.7900,197.5000,198.12,4372458,-2.6724307329534236
2022-06-29,V,197.3200,200.6400,197.3200,199.5,4324567,0.6965475469412397
2022-06-30,V,195.3700,198.8500,192.8500,196.89,7045200,-1.3082706766917362
2022-07-01,V,196.7900,199.8000,194.7100,199.18,4131776,1.1630859870993993
2022-07-05,V,196.2300,200.5700,194.1400,200.54,4110884,0.6827994778592084
2022-07-06,V,200.0000,202.5100,198.6650,201.12,4111355,0.2892191084073126
2022-07-07,V,202.5400,203.4300,200.0400,202.8,4650703,0.835322195704058
2022-07-08,V,202.3200,204.1000,200.4600,203.57,3621759,0.37968441814595355
2022-07-11,V,202.0000,206.7400,202.0000,205.06,5366255,0.7319349609471004
2022-07-12,V,203.2500,208.1200,202.7600,204.82,6779493,-0.1170389154393825
2022-07-13,V,200.4300,205.5700,199.5000,204.15,7597330,-0.32711649253002184
2022-07-14,V,200.0000,206.0800,197.9800,205.91,5605463,0.8621111927504144
2022-07-15,V,209.3700,211.7100,207.1800,210.04,7245682,2.005730659025784
2022-07-18,V,211.5000,212.9100,206.6400,207.21,4648889,-1.347362407160535
2022-07-19,V,208.2200,214.1100,207.9000,213.66,4927142,3.1127841320399474
2022-07-20,V,212.0000,214.1300,211.2100,213.37,4460290,-0.13572966395206665
2022-07-21,V,213.1500,216.9000,212.7300,216.19,4801270,1.321647841777196
2022-07-22,V,217.9300,218.0700,212.1200,213.7,5071466,-1.1517646514639934
2022-07-25,V,214.5800,214.8000,211.6200,214.27,4357203,0.26672905942912717
2022-07-26,V,213.8500,215.1500,211.7500,212.49,6140989,-0.8307275866896946
2022-07-27,V,210.7700,216.8500,201.2000,210.47,17432242,-0.9506329709633388
2022-07-28,V,210.6400,212.7200,207.9200,211.35,7477062,0.4181118449185117
2022-07-29,V,212.0000,214.1600,209.8300,212.11,6059699,0.3595930920274437
2022-08-01,V,208.4500,213.9850,207.5600,211.36,8028363,-0.35359011833482334
2022-08-02,V,207.8000,208.8379,203.9300,206.26,9939408,-2.412944738834222
2022-08-03,V,207.9900,210.3300,206.8800,208.48,9520093,1.0763114515659922
2022-08-04,V,210.5300,214.8800,208.5500,213.47,6789745,2.393514965464316
2022-08-05,V,210.7100,215.9500,210.5000,215.87,5553727,1.1242797582798447
2022-08-08,V,215.2300,216.6300,212.0488,213.32,4065782,-1.18126650298791
2022-08-09,V,212.0000,213.4500,209.7500,210.26,4596766,-1.434464654040879
2022-08-10,V,214.8300,214.8400,211.3100,212.1,5746447,0.8751070103681258
2022-08-11,V,213.2900,213.5000,210.5900,211.08,6639640,-0.48090523338046864
2022-08-12,V,213.0000,213.2200,210.1000,211.33,6443688,0.11843850672730305
2022-08-15,V,210.3700,216.7400,210.3700,216.42,5290623,2.408555339989582
2022-08-16,V,214.5500,217.6100,212.1300,217.14,6564448,0.3326864430274412
2022-08-17,V,215.0000,216.1800,212.7500,214.52,4902450,-1.2065948236160917
2022-08-18,V,213.8700,216.0000,212.4300,215.25,4516632,0.3402946112250449
2022-08-19,V,214.1100,215.2300,212.3900,212.82,4178804,-1.1289198606271755
2022-08-22,V,209.9400,211.2500,208.2000,208.61,5139544,-1.978197537825388
2022-08-23,V,208.0000,209.3000,206.5300,206.8,3525495,-0.8676477637697189
2022-08-24,V,206.6300,208.3500,205.6750,206.67,4230836,-0.06286266924565576
2022-08-25,V,207.3900,209.9100,206.5000,209.82,4495041,1.5241689650167034
2022-08-26,V,209.7700,210.2599,202.7000,202.89,5060213,-3.302830997998285
2022-08-29,V,201.2500,203.9600,200.6200,202.33,4473900,-0.27601163191876
2022-08-30,V,203.9200,204.4100,200.2100,201.38,3918150,-0.46952997578214584
2022-08-31,V,201.0000,203.1650,198.6400,198.71,6559042,-1.325851623795804
2022-09-01,V,198.7200,200.4300,196.6600,200.13,5608324,0.7146092295304607
2022-09-02,V,202.4400,202.4800,196.8500,197.76,4508486,-1.1842302503372815
2022-09-06,V,197.9000,200.0400,196.4000,198.64,4535351,0.4449838187702282
2022-09-07,V,198.7100,201.1350,197.2200,200.42,4098289,0.8960934353604566
2022-09-08,V,197.4000,201.1100,196.9600,200.71,4377815,0.14469613810998982
2022-09-09,V,202.0700,206.3953,201.3500,205.2,4886179,2.2370584425290163
2022-09-12,V,206.5000,207.1900,204.9500,206.63,3812287,0.6968810916179402
2022-09-13,V,202.0500,203.4700,198.8700,199.67,5217877,-3.368339544112664
2022-09-14,V,200.0000,200.8800,198.0600,199.41,4632813,-0.13021485450993575
2022-09-15,V,198.0900,200.3100,194.5300,195.37,6099262,-2.0259766310616323
2022-09-16,V,190.2200,193.8200,188.2200,193.3,9398242,-1.0595280749347347
2022-09-19,V,191.5900,193.9900,190.7100,193.13,8133561,-0.08794619762029221
2022-09-20,V,191.1000,193.0300,190.2900,192.07,5292529,-0.5488531041267564
2022-09-21,V,192.5300,193.0900,187.0000,187.02,6705947,-2.629249752694318
2022-09-22,V,186.3500,187.2100,184.6600,185.79,6589853,-0.6576836701957078
2022-09-23,V,183.4700,184.5800,182.2300,183.96,10755790,-0.9849830453737995
2022-09-26,V,183.0400,184.5000,179.9000,180.59,9914638,-1.8319199826049126
2022-09-27,V,182.5100,184.8500,177.0208,177.87,9799633,-1.5061742067667083
2022-09-28,V,177.2600,180.1000,174.8300,179.18,9750959,0.7364929442851498
2022-09-29,V,178.8300,182.2400,178.7250,180.06,9105169,0.4911262417680584
2022-09-30,V,180.0600,182.9200,177.5950,177.65,9472265,-1.3384427413084543
2022-10-03,V,179.3400,183.3600,178.1500,181.65,8842330,2.251618350689566
2022-10-04,V,185.0500,186.2125,183.0700,185.65,7081350,2.2020368841178195
2022-10-05,V,183.3400,188.8200,182.3600,187.67,6119876,1.0880689469431548
2022-10-06,V,186.6500,188.0500,185.2500,185.59,5163043,-1.1083284488730083
2022-10-07,V,183.4500,184.6100,181.9300,183.83,5610282,-0.9483269572713948
2022-10-10,V,184.1300,184.7800,180.9000,182.18,4743798,-0.8975684055921307
2022-10-11,V,180.3700,181.6400,178.1900,179.14,6294466,-1.6686793281370238
2022-10-12,V,179.0900,180.5900,178.2200,178.24,4884685,-0.5024003572624669
2022-10-13,V,175.0000,185.3700,174.6000,184.66,8426365,3.6018850987432627
2022-10-14,V,186.7900,187.1300,182.0700,182.62,6451219,-1.1047330228528107
2022-10-17,V,186.0000,188.5700,182.8500,185.25,13952080,1.4401489431606684
2022-10-18,V,189.4900,190.1900,185.7400,187.17,5209168,1.0364372469635619
2022-10-19,V,185.4900,187.6400,184.7550,186.41,4927019,-0.4060479777742154
2022-10-20,V,186.4600,190.9800,186.4300,187.22,5706843,0.43452604474008005
2022-10-21,V,185.8000,190.9500,185.0500,190.37,7582542,1.682512552077764
2022-10-24,V,191.4100,193.1300,189.1000,190.71,7299213,0.17859956925987408
2022-10-25,V,190.8700,195.2300,190.7200,194.38,11907242,1.9243878139583614
2022-10-26,V,196.5800,206.3650,196.5000,203.33,15453125,4.604383166992498
2022-10-27,V,203.3200,206.3200,201.5900,204.29,7946686,0.4721388875227328
2022-10-28,V,205.0000,211.5186,203.3100,209.34,8455603,2.4719761123892514
2022-10-31,V,208.9200,209.6200,206.2000,207.16,8674102,-1.0413681092958815
2022-11-01,V,208.9100,209.9700,205.3300,206.93,5919513,-0.11102529445838893
2022-11-02,V,205.7600,207.0000,200.5800,200.95,6987791,-2.8898661383076507
2022-11-03,V,198.2800,198.8500,194.1800,194.75,8236227,-3.085344613087826
2022-11-04,V,197.0000,201.4500,195.3400,196.98,9680124,1.1450577663671302
2022-11-07,V,198.3200,200.4400,197.1700,200.1,7821258,1.5839171489491433
2022-11-08,V,201.6600,204.1200,199.7400,201.78,6943708,0.8395802098950522
2022-11-09,V,200.7000,201.3300,193.3250,193.93,7320221,-3.8903756566557646
2022-11-10,V,203.0900,205.7600,200.0200,205.57,8048860,6.002165729902531
2022-11-11,V,206.0000,206.4250,202.1500,205.0,9601019,-0.27727781291043696
2022-11-14,V,203.5000,209.1664,203.2100,206.86,5796113,0.9073170731707325
2022-11-15,V,209.9900,213.7300,207.5100,209.99,7316129,1.513100647781096
2022-11-16,V,208.5800,210.8900,208.2200,210.14,6125300,0.07143197295107484
2022-11-17,V,207.9600,211.2800,207.3243,210.99,5386197,0.40449224326639666
2022-11-18,V,213.1700,214.1700,209.7400,210.8,8028541,-0.09005166121617281
2022-11-21,V,210.3000,210.5500,205.8900,206.32,10450939,-2.125237191650864
2022-11-22,V,207.5400,210.4800,205.3500,210.33,5273142,1.943582784024822
2022-11-23,V,210.0000,212.8300,209.9150,211.73,3807338,0.6656206912946105
2022-11-25,V,211.7100,214.0000,211.3850,213.79,1993541,0.9729372313795892
2022-11-28,V,212.2600,214.4700,210.6500,211.26,10229683,-1.1834042752233542
2022-11-29,V,209.3500,210.1540,207.3460,209.06,8986852,-1.041370822682941
2022-11-30,V,208.2200,217.0000,208.0100,217.0,13918125,3.7979527408399383
2022-12-01,V,217.0000,218.6500,215.3000,217.0,11261545,0.0
2022-12-02,V,215.7300,218.4800,214.2350,217.66,5132837,0.30414746543778737
2022-12-05,V,215.6500,216.9099,213.0500,213.68,9006308,-1.8285399246531275
2022-12-06,V,212.0000,212.1300,207.6400,209.08,5985961,-2.1527517783601624
2022-12-07,V,208.8000,209.0153,205.1300,207.81,7923847,-0.6074229959823985
2022-12-08,V,209.5100,210.3000,207.7500,209.1,4896614,0.6207593474808704
2022-12-09,V,207.9100,210.5200,207.5200,208.7,4928579,-0.19129603060736855
2022-12-12,V,210.0000,214.8150,209.4700,214.59,5941732,2.8222328701485555
2022-12-13,V,219.5400,219.9800,212.6200,213.04,14585020,-0.722307656461163
2022-12-14,V,212.8500,216.2835,211.6300,213.32,7001704,0.1314307172362028
2022-12-15,V,209.6000,211.8200,206.8200,207.91,10833163,-2.5360960060003768
2022-12-16,V,207.4900,208.4040,205.3000,206.89,12473052,-0.49059689288635244
2022-12-19,V,206.6300,207.4700,203.9500,204.82,4893648,-1.000531683503303
2022-12-20,V,203.8800,206.5300,203.5500,205.36,5024855,0.2636461283077818
2022-12-21,V,206.5700,207.9600,205.5800,206.81,4086940,0.7060771328398774
2022-12-22,V,205.7500,206.6500,202.1300,205.06,5690926,-0.8461873216962457
2022-12-23,V,204.1300,206.2400,203.5154,205.83,3246162,0.3754998537013554
2022-12-27,V,205.9200,206.8800,204.6000,206.29,2904905,0.2234854005732867
2022-12-28,V,206.6800,208.5300,204.8000,204.99,3139186,-0.6301808134179909
2022-12-29,V,205.9500,208.5300,205.5000,208.06,3675605,1.4976340309283298
2022-12-30,V,206.3100,208.0400,205.7000,207.76,4159463,-0.14418917619918314
2023-01-03,V,209.2800,212.3250,206.1600,207.39,4202971,-0.17809010396612202
2023-01-04,V,209.6200,213.2000,209.6200,212.61,6606249,2.516996962245055
2023-01-05,V,213.8000,214.1600,210.4600,211.11,5246222,-0.705517144066603
2023-01-06,V,214.0000,218.1400,213.0900,217.75,6829695,3.145279711998472
2023-01-09,V,219.0700,222.2100,218.3500,218.6,6294533,0.3903559127439671
2023-01-10,V,218.9900,222.3900,218.1800,221.09,10857022,1.1390667886550743
2023-01-11,V,221.2900,222.1800,219.7000,222.1,5408193,0.4568275362974328
2023-01-12,V,222.1000,223.8100,220.6100,223.62,4264404,0.6843764070238567
2023-01-13,V,221.9100,223.7550,220.1400,223.06,4283182,-0.2504248278329291
2023-01-17,V,222.3800,224.4000,222.3700,223.0,6101118,-0.026898592307000868
2023-01-18,V,224.0800,224.9900,219.4400,219.46,6558014,-1.5874439461883383
2023-01-19,V,218.1000,221.5200,217.5000,220.41,4853085,0.432880707190364
